StudentID,Result,firstMathCourse,yrsfromACT
4657,Success,Math1003,3to9
4658,Success,Math1003,3to9
4659,Success,Math1003,3to9
4660,Success,Math1003,3to9
4661,Failure,Math1003,3to9
4662,Success,Math1003,3to9
4663,Success,Math1003,3to9
4664,Success,Math1003,3to9
4665,Success,Math1003,3to9
4666,Success,Math1003,3to9
4667,Failure,Math1003,3to9
4668,Success,Math1003,3to9
4669,Success,Math1003,3to9
4670,Success,Math1003,3to9
4671,Success,Math1003,3to9
4672,Failure,Math1003,3to9
4673,Success,Math1003,3to9
4674,Failure,Math1003,3to9
4675,Failure,Math1003,3to9
4676,Success,Math1003,3to9
4677,Success,Math1003,3to9
4678,Success,Math1003,3to9
4679,Failure,Math1003,3to9
4680,Success,Math1003,3to9
4681,Success,Math1003,3to9
4682,Success,Math1003,3to9
4683,Failure,Math1003,3to9
4684,Success,Math1003,3to9
4685,Success,Math1003,3to9
4686,Success,Math1003,3to9
4687,Success,Math1003,3to9
4688,Failure,Math1003,3to9
4689,Success,Math1003,3to9
4690,Success,Math1003,3to9
4691,Failure,Math1003,3to9
4692,Failure,Math1003,3to9
4693,Success,Math1003,3to9
4694,Failure,Math1003,3to9
4695,Failure,Math1003,3to9
4696,Failure,Math1113,3to9
4697,Failure,Math1113,3to9
4698,Failure,Math1113,3to9
4699,Success,Math1113,3to9
4700,Failure,Math1113,3to9
4701,Failure,Math1113,3to9
4702,Success,Math1113,3to9
4703,Success,Math1113,3to9
4704,Failure,Math1113,3to9
4705,Success,Math1113,3to9
4706,Success,Math1113,3to9
4707,Success,Math1113,3to9
4708,Success,Math1113,3to9
4709,Failure,Math1113,3to9
4710,Failure,Math1113,3to9
4711,Success,Math1113,3to9
4712,Success,Math1113,3to9
4713,Success,Math1113,3to9
4714,Failure,Math1113,3to9
4715,Failure,Math1113,3to9
4716,Success,Math1113,3to9
4717,Failure,Math1113,3to9
4718,Failure,Math1113,3to9
4719,Success,Math1113,3to9
4720,Success,Math1113,3to9
4721,Success,Math1113,3to9
4722,Success,Math1113,3to9
4723,Failure,Math1113,3to9
4724,Success,Math1113,3to9
4725,Failure,Math1113,3to9
4726,Failure,Math1113,3to9
4727,Success,Math1113,3to9
4728,Success,Math1113,3to9
4729,Failure,Math1113,3to9
4730,Success,Math1113,3to9
4731,Success,Math1113,3to9
4732,Success,Math1113,3to9
4733,Failure,Math1113,3to9
4734,Success,Math1113,3to9
4735,Failure,Math1113,3to9
4736,Success,Math1113,3to9
4737,Success,Math1113,3to9
4738,Success,Math1113,3to9
4739,Failure,Math1113,3to9
4740,Failure,Math1113,3to9
4741,Success,Math1113,3to9
4742,Failure,Math1113,3to9
4743,Failure,Math1113,3to9
4744,Success,Math1113,3to9
4745,Success,Math1113,3to9
4746,Success,Math1113,3to9
4747,Success,Math1113,3to9
4748,Success,Math1113,3to9
4749,Success,Math1113,3to9
4750,Success,Math1113,3to9
4751,Success,Math1113,3to9
4752,Success,Math1113,3to9
4753,Success,Math1113,3to9
4754,Success,Math1113,3to9
4755,Failure,Math1113,3to9
4756,Success,Math1113,3to9
4757,Success,Math1113,3to9
4758,Success,Math1113,3to9
4759,Success,Math1113,3to9
4760,Failure,Math1113,3to9
4761,Success,Math1113,3to9
4762,Failure,Math1113,3to9
4763,Success,Math1113,3to9
4764,Failure,Math1113,3to9
4765,Success,Math1113,3to9
4766,Failure,Math1113,3to9
4767,Failure,Math1113,3to9
4768,Success,Math1113,3to9
4769,Failure,Math1113,3to9
4770,Failure,Math1113,3to9
4771,Failure,Math1113,3to9
4772,Failure,Math1113,3to9
4773,Failure,Math1113,3to9
4774,Failure,Math1113,3to9
4775,Failure,Math1113,3to9
4776,Success,Math1113,3to9
4777,Success,Math1113,3to9
4778,Failure,Math1113,3to9
4779,Success,Math1113,3to9
4780,Failure,Math1113,3to9
4781,Success,Math1113,3to9
4782,Failure,Math1113,3to9
4783,Success,Math1113,3to9
4784,Failure,Math1113,3to9
4785,Failure,Math1113,3to9
4786,Failure,Math1113,3to9
4787,Success,Math1113,3to9
4788,Success,Math1113,3to9
4789,Success,Math1113,3to9
4790,Failure,Math1113,3to9
4791,Success,Math1113,3to9
4792,Success,Math1113,3to9
4793,Success,Math1113,3to9
4794,Success,Math1113,3to9
4795,Success,Math1113,3to9
4796,Success,Math1113,3to9
4797,Success,Math1113,3to9
4798,Failure,Math1113,3to9
4799,Failure,Math1113,3to9
4800,Success,Math1113,3to9
4801,Success,Math1113,3to9
4802,Success,Math1113,3to9
4803,Failure,Math1113,3to9
4804,Success,Math1113,3to9
4805,Failure,Math1113,3to9
4806,Success,Math1113,3to9
4807,Failure,Math1113,3to9
4808,Failure,Math1113,3to9
4809,Failure,Math1113,3to9
4810,Failure,Math1113,3to9
4811,Success,Math1113,3to9
4812,Success,Math1113,3to9
4813,Success,Math1113,3to9
4814,Failure,Math1003,3to9
4815,Success,Math1003,3to9
4816,Success,Math1003,3to9
4817,Failure,Math1113,3to9
4818,Success,Math1113,3to9
4819,Success,Math1113,3to9
4820,Failure,Math1113,3to9
4821,Success,Math1113,3to9
4822,Failure,Math1003,3to9
4823,Success,Math1003,3to9
4824,Failure,Math1003,3to9
4825,Failure,Math1003,3to9
4826,Success,Math1003,3to9
4827,Success,Math1003,3to9
4828,Failure,Math1003,3to9
4829,Success,Math1003,3to9
4830,Success,Math1003,3to9
4831,Success,Math1003,3to9
4832,Success,Math1003,3to9
4833,Failure,Math1003,3to9
4834,Success,Math1003,3to9
4835,Failure,Math1003,3to9
4836,Success,Math1003,3to9
4837,Failure,Math1003,3to9
4838,Success,Math1003,3to9
4839,Success,Math1003,3to9
4840,Success,Math1003,3to9
4841,Failure,Math1003,3to9
4842,Success,Math1003,3to9
4843,Failure,Math1003,3to9
4844,Success,Math1003,3to9
4845,Failure,Math1003,3to9
4846,Success,Math1003,3to9
4847,Success,Math1003,3to9
4848,Success,Math1003,3to9
4849,Failure,Math1003,3to9
4850,Failure,Math1003,3to9
4851,Success,Math1003,3to9
4852,Success,Math1003,3to9
4853,Success,Math1003,3to9
4854,Success,Math1003,3to9
4855,Success,Math1003,3to9
4856,Failure,Math1003,3to9
4857,Success,Math1003,3to9
4858,Failure,Math1003,3to9
4859,Success,Math1003,3to9
4860,Success,Math1003,3to9
4861,Success,Math1003,3to9
4862,Success,Math1003,3to9
4863,Failure,Math1003,3to9
4864,Success,Math1003,3to9
4865,Failure,Math1003,3to9
4866,Success,Math1003,3to9
4867,Failure,Math1003,3to9
4868,Failure,Math1113,3to9
4869,Success,Math1113,3to9
4870,Failure,Math1113,3to9
4871,Failure,Math1113,3to9
4872,Success,Math1113,3to9
4873,Failure,Math1113,3to9
4874,Success,Math1113,3to9
4875,Success,Math1113,3to9
4876,Success,Math1113,3to9
4877,Success,Math1113,3to9
4878,Success,Math1113,3to9
4879,Success,Math1113,3to9
4880,Success,Math1113,3to9
4881,Success,Math1113,3to9
4882,Failure,Math1113,3to9
4883,Failure,Math1113,3to9
4884,Success,Math1113,3to9
4885,Failure,Math1113,3to9
4886,Failure,Math1113,3to9
4887,Success,Math1113,3to9
4888,Success,Math1113,3to9
4889,Success,Math1113,3to9
4890,Success,Math1113,3to9
4891,Success,Math1113,3to9
4892,Failure,Math1113,3to9
4893,Success,Math1113,3to9
4894,Failure,Math1113,3to9
4895,Success,Math1113,3to9
4896,Success,Math1113,3to9
4897,Success,Math1113,3to9
4898,Failure,Math1113,3to9
4899,Failure,Math1113,3to9
4900,Failure,Math1113,3to9
4901,Success,Math1113,3to9
4902,Failure,Math1113,3to9
4903,Failure,Math1113,3to9
4904,Success,Math1113,3to9
4905,Failure,Math1113,3to9
4906,Success,Math1113,3to9
4907,Failure,Math1113,3to9
4908,Success,Math1113,3to9
4909,Failure,Math1113,3to9
4910,Failure,Math1113,3to9
4911,Failure,Math1113,3to9
4912,Success,Math1113,3to9
4913,Success,Math1113,3to9
4914,Success,Math1003,3to9
4915,Failure,Math1113,3to9
4916,Success,Math1113,3to9
4917,Failure,Math1003,3to9
4918,Success,Math1003,3to9
4919,Failure,Math1003,3to9
4920,Success,Math1003,3to9
4921,Failure,Math1003,3to9
4922,Failure,Math1003,3to9
4923,Success,Math1003,3to9
4924,Success,Math1003,3to9
4925,Failure,Math1003,3to9
4926,Success,Math1003,3to9
4927,Success,Math1003,3to9
4928,Failure,Math1003,3to9
4929,Failure,Math1003,3to9
4930,Failure,Math1003,3to9
4931,Failure,Math1003,3to9
4932,Success,Math1003,3to9
4933,Success,Math1003,3to9
4934,Success,Math1003,3to9
4935,Failure,Math1003,3to9
4936,Success,Math1003,3to9
4937,Success,Math1003,3to9
4938,Success,Math1003,3to9
4939,Failure,Math1003,3to9
4940,Success,Math1003,3to9
4941,Failure,Math1003,3to9
4942,Success,Math1003,3to9
4943,Success,Math1003,3to9
4944,Failure,Math1113,3to9
4945,Success,Math1113,3to9
4946,Failure,Math1113,3to9
4947,Success,Math1113,3to9
4948,Success,Math1113,3to9
4949,Success,Math1113,3to9
4950,Success,Math1113,3to9
4951,Failure,Math1113,3to9
4952,Success,Math1113,3to9
4953,Failure,Math1113,3to9
4954,Success,Math1113,3to9
4955,Success,Math1113,3to9
4956,Success,Math1113,3to9
4957,Failure,Math1113,3to9
4958,Success,Math1113,3to9
4959,Failure,Math1113,3to9
4960,Success,Math1113,3to9
4961,Success,Math1113,3to9
4962,Failure,Math1113,3to9
4963,Failure,Math1113,3to9
4964,Failure,Math1113,3to9
4965,Success,Math1113,3to9
4966,Success,Math1113,3to9
4967,Failure,Math1113,3to9
4968,Failure,Math1113,3to9
4969,Success,Math1003,3to9
4970,Failure,Math1003,3to9
4971,Success,Math1113,3to9
4972,Failure,Math1003,3to9
4973,Success,Math1003,3to9
4974,Success,Math1003,3to9
4975,Success,Math1003,3to9
4976,Success,Math1003,3to9
4977,Success,Math1003,3to9
4978,Success,Math1003,3to9
4979,Success,Math1003,3to9
4980,Failure,Math1003,3to9
4981,Failure,Math1003,3to9
4982,Success,Math1003,3to9
4983,Success,Math1003,3to9
4984,Failure,Math1003,3to9
4985,Success,Math1003,3to9
4986,Success,Math1003,3to9
4987,Success,Math1003,3to9
4988,Success,Math1003,3to9
4989,Failure,Math1003,3to9
4990,Failure,Math1003,3to9
4991,Success,Math1113,3to9
4992,Success,Math1113,3to9
4993,Success,Math1113,3to9
4994,Failure,Math1113,3to9
4995,Success,Math1113,3to9
4996,Failure,Math1113,3to9
4997,Failure,Math1113,3to9
4998,Success,Math1113,3to9
4999,Failure,Math1113,3to9
5000,Success,Math1113,3to9
5001,Success,Math1113,3to9
5002,Success,Math1113,3to9
5003,Success,Math1113,3to9
5004,Success,Math1113,3to9
5005,Failure,Math1113,3to9
5006,Success,Math1003,3to9
5007,Failure,Math1003,3to9
5008,Success,Math1003,3to9
5009,Failure,Math1003,3to9
5010,Failure,Math1003,3to9
5011,Failure,Math1003,3to9
5012,Success,Math1003,3to9
5013,Failure,Math1003,3to9
5014,Failure,Math1003,3to9
5015,Success,Math1003,3to9
5016,Success,Math1003,3to9
5017,Success,Math1003,3to9
5018,Failure,Math1003,3to9
5019,Failure,Math1003,3to9
5020,Failure,Math1003,3to9
5021,Success,Math1003,3to9
5022,Failure,Math1003,3to9
5023,Failure,Math1113,3to9
5024,Failure,Math1113,3to9
5025,Success,Math1113,3to9
5026,Success,Math1113,3to9
5027,Success,Math1113,3to9
5028,Failure,Math1113,3to9
5029,Success,Math1113,3to9
5030,Success,Math1113,3to9
5031,Failure,Math1113,3to9
5032,Success,Math1113,3to9
5033,Success,Math1113,3to9
5034,Failure,Math1113,3to9
5035,Success,Math1113,3to9
5036,Success,Math1113,3to9
5037,Success,Math1113,3to9
5038,Failure,Math1113,3to9
5039,Failure,Math1113,3to9
5040,Failure,Math1003,3to9
5041,Failure,Math1003,3to9
5042,Success,Math1003,3to9
5043,Success,Math1003,3to9
5044,Success,Math1003,3to9
5045,Failure,Math1113,3to9
5046,Success,Math1113,3to9
5047,Success,Math1113,3to9
5048,Failure,Math1113,3to9
5049,Failure,Math1113,3to9
5050,Failure,Math1113,3to9
5051,Success,Math1113,3to9
5052,Success,Math1113,3to9
5053,Success,Math1113,3to9
5054,Success,Math1113,3to9
5055,Success,Math1113,3to9
5056,Success,Math1113,3to9
5057,Success,Math1113,3to9
5058,Success,Math1113,3to9
5059,Failure,Math1113,3to9
5060,Failure,Math1113,3to9
5061,Failure,Math1113,3to9
5062,Success,Math1113,3to9
5063,Success,Math1113,3to9
5064,Success,Math1003,3to9
5065,Failure,Math1113,3to9
5066,Success,Math1003,3to9
5067,Success,Math1003,3to9
5068,Success,Math1003,3to9
5069,Success,Math1003,3to9
5070,Failure,Math1003,3to9
5071,Success,Math1003,3to9
5072,Success,Math1003,3to9
5073,Success,Math1113,3to9
5074,Failure,Math1113,3to9
5075,Success,Math1113,3to9
5076,Success,Math1113,3to9
5077,Failure,Math1113,3to9
5078,Success,Math1113,3to9
5079,Success,Math1113,3to9
5080,Failure,Math1113,3to9
5081,Failure,Math1113,3to9
5082,Failure,Math1113,3to9
5083,Failure,Math1113,3to9
5084,Failure,Math1113,3to9
5085,Success,Math1113,3to9
5086,Failure,Math1113,3to9
5087,Success,Math1003,gt10
5088,Success,Math1003,gt10
5089,Success,Math1003,gt10
5090,Failure,Math1113,gt10
5091,Success,Math1113,gt10
5092,Success,Math1113,gt10
5093,Success,Math1113,gt10
5094,Success,Math1113,gt10
5095,Success,Math1113,gt10
5096,Success,Math1113,gt10
5097,Success,Math1113,gt10
5098,Success,Math1113,gt10
5099,Success,Math1113,gt10
5100,Success,Math1113,gt10
5101,Failure,Math1113,gt10
5102,Success,Math1113,gt10
5103,Success,Math1003,gt10
5104,Success,Math1003,gt10
5105,Failure,Math1003,gt10
5106,Success,Math1003,gt10
5107,Failure,Math1003,gt10
5108,Success,Math1003,gt10
5109,Failure,Math1113,gt10
5110,Success,Math1113,gt10
5111,Success,Math1113,gt10
5112,Failure,Math1113,gt10
5113,Failure,Math1003,gt10
5114,Success,Math1003,gt10
5115,Success,Math1003,gt10
5116,Failure,Math1003,gt10
5117,Success,Math1003,gt10
5118,Success,Math1003,gt10
5119,Success,Math1113,gt10
5120,Failure,Math1113,gt10
5121,Success,Math1113,gt10
5122,Success,Math1113,gt10
5123,Failure,Math1003,gt10
5124,Success,Math1003,gt10
5125,Success,Math1003,gt10
5126,Success,Math1003,gt10
5127,Failure,Math1003,gt10
5128,Success,Math1003,gt10
5129,Success,Math1003,gt10
5130,Success,Math1003,gt10
5131,Success,Math1113,gt10
5132,Success,Math1113,gt10
5133,Success,Math1113,gt10
5134,Success,Math1113,gt10
5135,Failure,Math1113,gt10
5136,Failure,Math1113,gt10
5137,Success,Math1113,gt10
5138,Success,Math1003,gt10
5139,Success,Math1003,gt10
5140,Success,Math1003,gt10
5141,Success,Math1003,gt10
5142,Success,Math1003,gt10
5143,Success,Math1113,gt10
5144,Failure,Math1113,gt10
5145,Success,Math1113,gt10
5146,Failure,Math1113,gt10
5147,Success,Math1113,gt10
5148,Success,Math1113,gt10
5149,Success,Math1113,gt10
5150,Success,Math1113,gt10
5151,Success,Math1003,gt10
5152,Success,Math1003,gt10
5153,Failure,Math1003,gt10
5154,Failure,Math1003,gt10
5155,Failure,Math1003,gt10
5156,Failure,Math1003,gt10
5157,Success,Math1113,gt10
5158,Success,Math1113,gt10
5159,Success,Math1113,gt10
5160,Success,Math1113,gt10
5161,Success,Math1113,gt10
5162,Success,Math1113,gt10
5163,Success,Math1113,gt10
5164,Success,Math1113,gt10
5165,Success,Math1003,gt10
5166,Success,Math1003,gt10
5167,Success,Math1003,gt10
5168,Success,Math1003,gt10
5169,Success,Math1003,gt10
5170,Success,Math1003,gt10
5171,Success,Math1113,gt10
5172,Failure,Math1003,gt10
5173,Failure,Math1003,gt10
5174,Success,Math1003,gt10
5175,Success,Math1003,gt10
5176,Failure,Math1003,gt10
5177,Failure,Math1113,gt10
5178,Failure,Math1113,gt10
5179,Failure,Math1113,gt10
5180,Success,Math1113,gt10
5181,Failure,Math1113,gt10
5182,Failure,Math1003,gt10
5183,Failure,Math1113,gt10
5184,Success,Math1003,gt10
5185,Success,Math1003,gt10
5186,Success,Math1003,gt10
5187,Success,Math1003,gt10
5188,Success,Math1003,gt10
5189,Success,Math1003,gt10
5190,Success,Math1113,gt10
5191,Failure,Math1113,gt10
5192,Success,Math1113,gt10
5193,Success,Math1113,gt10
5194,Failure,Math1113,gt10
5195,Success,Math1113,gt10
5196,Success,Math1003,gt10
5197,Success,Math1113,gt10
5198,Success,Math1003,gt10
5199,Success,Math1003,gt10
5200,Success,Math1113,gt10
5201,Failure,Math1113,gt10
5202,Success,Math1113,gt10
5203,Success,Math1113,gt10
5204,Failure,Math1113,gt10
5205,Failure,Math1113,gt10
5206,Success,Math1113,gt10
5207,Success,Math1003,gt10
5208,Success,Math1003,gt10
5209,Failure,Math1003,gt10
5210,Success,Math1113,gt10
5211,Success,Math1003,gt10
